# Fix print output for fix def1
0.000999999999999843 -1.23727507061611 -0.836506727926743 -25.1250356062751 2183.62603495287 2100
0.00200000000000004 12.7117558892821 14.0981567474165 -27.1168843191661 2140.83343196056 2100
0.00299999999999988 -4.45941731786039 -4.49066662337586 -22.5211799964574 2074.61317907385 2100
0.00400000000000007 -6.97187982704159 -7.61348830808089 -21.4469207519282 2126.02366792157 2100
0.00499999999999992 7.58133377949774 6.90003228536854 -22.855810712761 2149.95589740977 2100
0.00600000000000011 3.99083382135212 5.27712303674785 -22.9056357437935 2087.4469409401 2100
0.00699999999999996 -4.53391067773186 -5.10405455283461 -19.8946283970967 2074.33681957679 2100
0.00800000000000015 -3.1755855736468 -2.56228916864706 -19.3686177889549 2095.55308217142 2100
0.00899999999999999 3.69231309647965 2.88927701064806 -19.4427084645705 2102.67306560491 2100
0.00999999999999984 1.91472617713803 1.58495852188798 -18.8798098067363 2180.85620027152 2100
0.011 -4.93843658810914 -2.79076298163861 -19.8646797256248 2113.31977977457 2100
0.0119999999999999 0.467823214081387 -2.17701584344629 -17.9589163315024 2122.73373007438 2100
0.0130000000000001 2.54071712584215 5.01859397407905 -17.521538048148 2074.7919206814 2100
0.0139999999999999 -0.694183026861673 -0.872306311186055 -15.7436572406434 2027.07851151911 2100
0.0150000000000001 -2.71788628276812 -5.33715659741415 -14.3806554062479 2099.23107116555 2100
0.0159999999999999 1.61379984834797 3.69507753245972 -15.0804856105605 2085.11759196246 2100
0.0170000000000001 4.33668924667761 2.13614254426707 -14.0994719519805 2117.51241319096 2100
0.018 -4.5413517133045 -1.78943462905898 -11.444995921381 2069.52091643733 2100
0.019 -1.59038414947294 -2.47532286919697 -11.0910191903782 2080.25580593389 2100
0.02 3.8488964520985 3.88559257467191 -12.3554300405251 2106.00781780235 2100
0.0209999999999999 1.50877019031605 1.89873261667789 -11.8418320768867 2037.42309544104 2100
0.0220000000000001 -2.86842606842167 -4.05780242817939 -9.98798521400892 2166.0851817305 2100
0.0229999999999999 -1.6279359008714 0.0290133508699798 -9.05505519400316 2191.59743470345 2100
0.0240000000000001 1.95360644512575 1.48951395658924 -7.51344047048862 2082.19387679701 2100
0.0249999999999999 -0.471266273670653 0.174838277487793 -7.43571166825051 2151.86093674588 2100
0.0260000000000001 -2.9749304088016 -1.79595856112802 -5.88067124718145 2080.29570122383 2100
0.027 1.59721078119399 0.802128545971248 -5.96934312321055 2176.67259437808 2100
0.028 -0.411712331653912 1.47345426272514 -5.14829856341965 2109.66358910967 2100
0.029 -1.53144070483087 -2.4040902248685 -4.03741355284641 2079.83022634463 2100
0.0299999999999999 -0.946914925485562 -0.130250367680398 -3.53958518080674 2119.11332968708 2100
0.0310000000000001 2.93011592253117 1.54051150812466 -3.5597505986788 2090.55726191264 2100
0.0319999999999999 0.416580809663046 1.15091146838846 -2.36096919796024 2041.8812431197 2100
0.0330000000000001 -0.984244081474947 -1.36138826033838 -0.821633319342706 2031.22432865105 2100
0.0339999999999999 0.18959265023124 0.233915506025663 -0.0525833426542599 2057.32131324913 2100
0.0350000000000001 1.6699934715678 2.56680977884311 0.410051116556136 2047.28601871822 2100
0.036 -0.518381944827651 -1.11680399013196 2.18193438861851 2048.0414209813 2100
0.0370000000000002 -2.12955755562138 -1.31625400436185 3.10025984448388 2122.52738602162 2100
0.038 1.43483487326195 0.882009862188371 3.30302618174079 2113.12014250117 2100
0.0389999999999998 -0.611242299847973 1.21412872376254 3.8197236157869 2128.81361205207 2100
0.04 -0.917119084627245 -0.883330246470143 5.13095679806304 2171.61740159576 2100
0.0409999999999999 0.729850470393377 0.119216904381752 5.68704822881818 2063.80322883507 2100
0.0420000000000001 1.19305471433106 0.504467163553496 6.80198736925886 2065.69918467262 2100
0.0429999999999999 1.96720157308757 -0.602945851193948 7.13946673711131 2075.23546685228 2100
0.0440000000000001 -0.818803293054019 0.312946743668508 8.04807747164532 2022.03180936494 2100
0.045 1.76761785291613 -2.06158602627202 8.61355618499084 2118.90781718747 2100
0.0460000000000002 -1.10728317582983 1.90136019940632 9.47172659553964 2069.41974301352 2100
0.047 2.04745378966266 -1.26435259062053 9.95819088141779 2165.51220175861 2100
0.048 -1.81839089392013 0.839302599693521 10.9158265330602 2178.00544240248 2100
0.049 0.309765380326304 -0.651886569064586 12.2487115234865 2165.25105744329 2100
0.0499999999999999 -0.341626442931416 1.32043397784946 12.679790762513 2024.93299196344 2100
0.0510000000000001 0.280866572406015 0.21512968938406 13.3831139596532 2034.35686840962 2100
0.0519999999999999 -0.273793509140855 -0.395451875512402 14.2234873032422 2086.06018962207 2100
0.0530000000000001 0.103076438279521 0.859212257216051 15.5421635472379 2058.60098674006 2100
0.054 2.27711195114101 0.0275750987244337 15.988957428728 2165.46844967655 2100
0.0550000000000001 -0.508691413667117 -0.319706148718724 15.5900038811191 2132.27266309949 2100
0.056 -0.261532699050137 -0.574577450595499 17.4962787746394 2161.56159326156 2100
0.057 1.08307812330751 1.3327480037944 17.2521447389221 2180.53014333663 2100
0.058 0.464618669980519 -0.970418115135352 18.1962594325214 2014.27937897894 2100
0.0589999999999999 -1.982891412514 -0.731739638930655 18.6675110464852 2021.25179726474 2100
0.0600000000000001 0.524894536927819 0.72731620013836 19.0746066536387 2097.47820620601 2100
0.0609999999999999 0.424891673213784 1.2404794315373 19.3120509113219 2100.36651997075 2100
0.0620000000000001 0.114312002827906 0.20805180399495 20.6941046585415 2048.8397580412 2100
0.0629999999999999 -1.09992430251733 0.548615640228982 22.7021793484851 2117.9711153818 2100
0.0640000000000001 0.970550035415298 -0.756150945738132 21.6182583499647 2107.051165397 2100
0.065 -0.237875476510105 0.665113976670918 21.9153787891212 2094.65373307122 2100
0.066 0.848728581601594 -0.701228141723531 22.7966897672774 2135.836283869 2100
0.067 0.318388200881799 0.36839557790115 22.9623239424451 2148.07198845977 2100
0.0679999999999999 -0.222157612281289 -0.248642004712739 25.2172047857458 2060.31810972656 2100
0.0690000000000001 0.0158691957910962 -1.38938909158259 25.3789121358576 2134.74569290724 2100
0.0699999999999999 0.256828308887279 0.393165196807639 25.7119519179804 2130.39188322037 2100
0.0710000000000001 0.192484525884806 1.48814183334438 28.1476397545625 2014.13683906904 2100
0.0719999999999999 -0.293131055970191 -1.28784443381417 27.3561653771885 2075.57602627347 2100
0.0730000000000001 -1.85393678776657 0.868829067238933 27.2413859822147 2152.23933583268 2100
0.074 1.89131619603987 -0.227111203694746 28.637140735614 2082.8270896709 2100
0.0750000000000002 -0.598105104404147 0.943173157773666 28.9741495743993 2096.59478127566 2100
0.076 -0.00227663486331603 -2.64276825312422 30.4560248940618 2108.11578650929 2100
0.0769999999999998 0.341068641005545 0.78550665334676 32.0357405271656 2021.8580222043 2100
0.078 1.46610143546034 1.19916551949983 30.3687333451423 2119.14332868914 2100
0.0789999999999999 -0.572534533176456 -0.537722814861072 30.7202683164998 2094.81331695158 2100
0.0800000000000001 -0.657609120858399 -0.428520862723578 32.9087357693759 2041.26108719496 2100
0.0809999999999999 0.622448955603288 1.42439920582686 33.1428803755522 2022.66876146048 2100
0.0820000000000001 0.377432747784044 -0.0739730079967987 34.1028057955445 2118.60053214895 2100
0.083 -1.60205757070272 -0.963373816812753 34.6532564153583 2014.91299915192 2100
0.0840000000000002 1.04129899514247 0.50522884552646 32.6410719692475 2021.7002986718 2100
0.085 1.70707408823213 -0.289772123150274 35.0162196012021 2102.83586405779 2100
0.0859999999999998 -1.15102805071489 -0.624243043157612 36.8249333426198 2073.08873269326 2100
0.087 0.288429095513989 -1.84780568101488 36.3305845150932 2122.33758913071 2100
0.0879999999999999 0.850655657767103 1.68871469601496 35.2604928873954 2168.89793166566 2100
0.0890000000000001 0.571927547299569 -0.24065496177677 37.1433724990921 2128.28002281215 2100
0.0899999999999999 -1.71555712841648 -0.605982623315449 38.0509331784936 2189.73275859966 2100
0.0910000000000001 0.183370079008826 0.884906483166146 39.5081849865573 2120.18589665718 2100
0.092 0.808896956996168 0.981696396054725 37.7523148507058 2085.23575413834 2100
0.0930000000000002 -1.03956610468507 -0.995523973190248 40.7371981652651 2021.36409638984 2100
0.094 0.468563620864544 0.485869278898732 37.8185638904434 2144.66178293155 2100
0.095 0.624600825194112 1.45722548898473 39.5085823281625 2157.8006022833 2100
0.096 0.794135217471868 -1.17123170925444 40.1043189618914 2132.08288128984 2100
0.0969999999999999 -0.472162515029038 0.400597347414906 42.6677305709817 2100.09500771212 2100
0.0980000000000001 0.414077765059179 0.54723764744973 42.5101365333351 2162.4116652241 2100
0.0989999999999999 1.4254733782911 -0.387676921033955 43.8418788496847 2056.06796199021 2100
0.1 -0.578024319262479 -0.792956438754569 43.3925601847936 2079.89754745785 2100
0.101 -0.230190342529128 0.401888598607224 43.3343730979526 2090.5596904085 2100
0.102 -0.051821054143404 0.394040425304406 45.3266321167986 2034.22281367086 2100
0.103 0.45365251822467 -0.331302353006751 45.1308360017924 2180.45075892231 2100
0.104 -0.689714803925634 0.850058096268282 44.2924415732476 2159.25728488514 2100
0.105 0.566814043243085 -0.284118368447898 45.8044856965816 2165.77588738876 2100
0.106 -0.0287130455677634 -0.878808257900285 46.6917027355526 2100.14466147688 2100
0.107 0.395181349594033 -0.313646013742232 47.424980396855 2089.17941199058 2100
0.108 0.502629810443328 1.35417728704768 47.792650759203 2171.61392186132 2100
0.109 0.0745787887310885 -0.630903222506345 45.2604167994139 2166.90105987676 2100
0.11 -0.163259998117756 0.346290094345471 46.072271042527 2113.80157560152 2100
0.111 0.309004711858081 0.103772605684586 48.6852083043527 2202.67743844787 2100
0.112 -0.20318019775891 -0.695766001994861 49.7336034662207 2151.04508987628 2100
0.113 -0.421923924933626 0.468995299549925 49.3140812787386 2166.50362946484 2100
0.114 0.161263442941683 -0.537596505341607 51.4235130149914 2129.76968108789 2100
0.115 -0.533509852501317 0.539240279083624 49.2993573869853 2114.50787113224 2100
0.116 0.724264202342796 -0.814003206214323 47.8072637886493 2036.3446255199 2100
0.117 -1.45488927651773 0.126749802936872 52.6789825079924 2079.34166988416 2100
0.118 0.402301902257683 -0.465148821594821 52.5130843727001 2072.61546728585 2100
0.119 0.205363810947741 1.1158083606548 53.8442433873416 2074.32023058567 2100
0.12 -0.0440301528715231 -0.85179451579391 55.2343869088342 2104.12942287127 2100
0.121 -0.309758265004864 -0.212126093257007 50.4331750180448 2052.55192991787 2100
0.122 0.48537205784269 -0.42070581001907 52.4590290108005 2105.65386249626 2100
0.123 -0.570093577769895 0.782754430580556 53.1777719630667 2060.88877725871 2100
0.124 -0.306852282898866 -0.497520402565114 55.8396553362933 2107.06102913437 2100
0.125 -0.370670218285626 -0.197839245767541 56.1120264829764 2171.29151885696 2100
0.126 -0.292164057721758 0.227295862171323 58.4775755529589 2197.57795238371 2100
0.127 0.0903678743164995 -1.31173727764949 55.4832655557791 2186.83685262889 2100
0.128 -1.1319794909095 -0.0714828536470987 56.0673847105623 2130.0088015923 2100
0.129 1.26578232046026 -0.788652531549982 55.1409276168615 2059.15551046613 2100
0.13 0.2746992518424 1.89427046451295 56.5793581132396 2090.27623703184 2100
0.131 0.521602452832864 -1.85969285351177 58.5875636900043 2097.40109318901 2100
0.132 -0.713878404786177 0.161139654867578 60.4604649790618 2148.74645978449 2100
0.133 2.00872952054697 0.629761860267457 58.1904000392323 2046.77793003289 2100
0.134 -0.599686014239428 -0.186757806691986 59.0020733916252 2025.60605714305 2100
0.135 -1.12857933117271 -0.736842038492959 61.2048476143445 2153.03601425551 2100
0.136 0.957152506125966 1.17646369336074 58.5773735046639 2150.64535239073 2100
0.137 -0.415299005532419 0.192418467385416 61.201579557633 2169.41785570961 2100
0.138 0.83121702617523 -1.63793170530637 61.3075906663868 2154.40609808898 2100
0.139 0.390627064222026 2.01536819259291 60.7363711914604 2137.93693897656 2100
